geo_key,year,net_interprovincial,net_intraprovincial,geo_name,geo_type,province,avg_rent,share_25_44,share_65plus,population,intl_inmigration,natural_increase_rate,unemployment_rate,participation_rate,rd_provincial,rent_deviation,log_population
"kingston, ontario",2003,-49,271,"Kingston (CMA), Ontario",CMA,Ontario,706.0,0.2953490750565705,0.14024366858004883,156442.0,451,0.5433323532043824,6.9,68.5,11983.0,-6.125,11.960440613241834
"kingston, ontario",2004,-212,-155,"Kingston (CMA), Ontario",CMA,Ontario,718.625,0.29169102508705486,0.1426365554228198,157372.0,414,0.6989807589660169,6.8,68.4,12956.0,0.0,11.966367708416739
"kingston, ontario",2005,-164,-285,"Kingston (CMA), Ontario",CMA,Ontario,741.875,0.28622345114503334,0.144868436907427,157681.0,366,1.046416499134328,6.6,68.0,13664.0,0.875,11.968329283764888
"kingston, ontario",2006,105,138,"Kingston (CMA), Ontario",CMA,Ontario,780.5,0.27950243785216056,0.1477762108631451,158131.0,378,1.0877057629433824,6.4,67.7,13825.0,36.875,11.971179082408073
"kingston, ontario",2007,326,564,"Kingston (CMA), Ontario",CMA,Ontario,808.375,0.27450535601764336,0.14952110901071203,158700.0,461,1.001890359168242,6.4,67.7,14059.0,51.375,11.9747709065145
"kingston, ontario",2008,216,734,"Kingston (CMA), Ontario",CMA,Ontario,869.25,0.26845734074273175,0.15254692862098926,159977.0,359,1.7627533958006463,6.6,67.6,14194.0,91.375,11.982785333882942
"kingston, ontario",2009,245,775,"Kingston (CMA), Ontario",CMA,Ontario,842.125,0.26372776010004084,0.15482189508091176,161534.0,436,1.0833632547946563,9.2,67.1,13807.0,53.5,11.992470925803083
"kingston, ontario",2010,303,700,"Kingston (CMA), Ontario",CMA,Ontario,884.5,0.2612940440102601,0.15647819737116628,162962.0,381,1.1965979798971538,8.8,67.0,13919.0,82.875,12.001272323775792
"kingston, ontario",2011,143,1129,"Kingston (CMA), Ontario",CMA,Ontario,902.375,0.25998331801106855,0.1588015756564728,164249.0,348,1.1446036201133645,8.0,66.7,14412.0,83.25,12.009138848048263
"kingston, ontario",2012,255,700,"Kingston (CMA), Ontario",CMA,Ontario,934.25,0.25947172474206737,0.166141473622737,164384.0,332,0.2615826357796379,8.0,66.2,14635.0,96.75,12.009960433266995
"kingston, ontario",2013,274,1089,"Kingston (CMA), Ontario",CMA,Ontario,1007.125,0.2589623447299705,0.17315201210435122,163908.0,366,1.0249652243941725,7.6,66.3,14241.0,152.875,12.007060573790891
"kingston, ontario",2014,292,1019,"Kingston (CMA), Ontario",CMA,Ontario,1001.25,0.2583711068869718,0.1787602963396208,164136.0,358,0.31681044987083884,7.4,65.9,15137.0,123.0,12.008450631446042
"kingston, ontario",2015,348,1277,"Kingston (CMA), Ontario",CMA,Ontario,1031.75,0.2574359161437813,0.18378812199036917,164472.0,421,0.8572887786370933,6.8,65.3,14708.0,107.625,12.010495621933769
"kingston, ontario",2016,479,1553,"Kingston (CMA), Ontario",CMA,Ontario,1127.0,0.2551849489028251,0.18886695475281967,166154.0,355,0.19861092721210444,6.6,65.0,15588.0,173.5,12.020670348124309
"kingston, ontario",2017,414,1311,"Kingston (CMA), Ontario",CMA,Ontario,1131.0,0.2570398301146491,0.19107984258545738,169997.0,500,-0.40000705894809907,6.1,65.2,15887.0,134.25,12.043536068817865
"kingston, ontario",2018,282,1007,"Kingston (CMA), Ontario",CMA,Ontario,1223.0,0.25950413223140495,0.19400466495810176,173635.0,446,-0.6565496587669536,5.7,64.9,17095.0,163.5,12.064710673790463
"kitchener-cambridge-waterloo, ontario",2001,211,1639,"Kitchener - Cambridge - Waterloo (CMA), Ontario",CMA,Ontario,683.0,0.32556319000840983,0.11004124393866194,447096.0,3307,5.772809419006209,6.3,67.3,11733.0,11.5,13.010528615637654
"kitchener-cambridge-waterloo, ontario",2002,66,1456,"Kitchener - Cambridge - Waterloo (CMA), Ontario",CMA,Ontario,698.625,0.3226286178041478,0.11003388863908051,455905.0,2458,5.268641493293559,7.1,67.8,11392.0,0.0,13.030039733458786
"kitchener-cambridge-waterloo, ontario",2003,-68,2362,"Kitchener - Cambridge - Waterloo (CMA), Ontario",CMA,Ontario,712.125,0.31955319805787097,0.11020654011308217,463203.0,3247,5.919650779463863,6.9,68.5,11983.0,0.0,13.045920681903887
"kitchener-cambridge-waterloo, ontario",2004,-196,1816,"Kitchener - Cambridge - Waterloo (CMA), Ontario",CMA,Ontario,730.25,0.31754516701315527,0.11033157054606887,472358.0,3336,5.451373746184038,6.8,68.4,12956.0,11.625,13.065492451647486
"kitchener-cambridge-waterloo, ontario",2005,-697,1399,"Kitchener - Cambridge - Waterloo (CMA), Ontario",CMA,Ontario,770.625,0.31443402998117076,0.1110426831171263,480635.0,3064,6.268790246236749,6.6,68.0,13664.0,29.625,13.08286342526747
"kitchener-cambridge-waterloo, ontario",2006,-1029,839,"Kitchener - Cambridge - Waterloo (CMA), Ontario",CMA,Ontario,804.75,0.31047056318535077,0.11216003734368474,488436.0,3249,5.896371274844606,6.4,67.7,13825.0,61.125,13.098963728575942
"kitchener-cambridge-waterloo, ontario",2007,-700,961,"Kitchener - Cambridge - Waterloo (CMA), Ontario",CMA,Ontario,757.0,0.30589128620764566,0.11415902432487854,492541.0,3360,6.07462119904739,6.4,67.7,14059.0,0.0,13.107332984860262
"kitchener-cambridge-waterloo, ontario",2008,-842,367,"Kitchener - Cambridge - Waterloo (CMA), Ontario",CMA,Ontario,777.875,0.3010026926013744,0.11619780573082024,497660.0,2717,5.742876662781819,6.6,67.6,14194.0,0.0,13.117672391916205
"kitchener-cambridge-waterloo, ontario",2009,-372,861,"Kitchener - Cambridge - Waterloo (CMA), Ontario",CMA,Ontario,787.375,0.29661760075253,0.11849358476126702,501774.0,3139,5.763550921331118,9.2,67.1,13807.0,-1.25,13.125905098100592
"kitchener-cambridge-waterloo, ontario",2010,-123,1172,"Kitchener - Cambridge - Waterloo (CMA), Ontario",CMA,Ontario,801.625,0.2925756096598921,0.12026151525012573,507045.0,2661,5.543886637280715,8.8,67.0,13919.0,0.0,13.136355036031066
"kitchener-cambridge-waterloo, ontario",2011,-607,1217,"Kitchener - Cambridge - Waterloo (CMA), Ontario",CMA,Ontario,815.25,0.2897776477472206,0.1225121903647357,512700.0,2843,5.272088940901112,8.0,66.7,14412.0,-3.875,13.147446157771792
"kitchener-cambridge-waterloo, ontario",2012,-628,338,"Kitchener - Cambridge - Waterloo (CMA), Ontario",CMA,Ontario,841.5,0.2879944670690148,0.12652909038923707,517628.0,2865,4.802676825828588,8.0,66.2,14635.0,4.0,13.157012116532595
"kitchener-cambridge-waterloo, ontario",2013,-685,773,"Kitchener - Cambridge - Waterloo (CMA), Ontario",CMA,Ontario,882.0,0.28595495927168185,0.13102443699089603,521750.0,2679,4.7666506947771925,7.6,66.3,14241.0,27.75,13.164943824939447
"kitchener-cambridge-waterloo, ontario",2014,-513,1571,"Kitchener - Cambridge - Waterloo (CMA), Ontario",CMA,Ontario,888.75,0.2833851862423291,0.13498120926692356,525525.0,2243,4.4660101802958945,7.4,65.9,15137.0,10.5,13.172153041906844
"kitchener-cambridge-waterloo, ontario",2015,375,3014,"Kitchener - Cambridge - Waterloo (CMA), Ontario",CMA,Ontario,924.125,0.2818196903072038,0.1386716245672522,530332.0,3810,4.140802365310787,6.8,65.3,14708.0,0.0,13.181258504506605
"kitchener-cambridge-waterloo, ontario",2016,428,3083,"Kitchener - Cambridge - Waterloo (CMA), Ontario",CMA,Ontario,1011.375,0.28039021725489616,0.14061773325557533,541852.0,2974,4.348050759247913,6.6,65.0,15588.0,57.875,13.20274818040274
"kitchener-cambridge-waterloo, ontario",2017,662,2494,"Kitchener - Cambridge - Waterloo (CMA), Ontario",CMA,Ontario,1004.0,0.28209590903428367,0.14339052392309512,553879.0,4210,3.8419943706116317,6.1,65.2,15887.0,7.25,13.224701530321797
"kitchener-cambridge-waterloo, ontario",2018,410,1019,"Kitchener - Cambridge - Waterloo (CMA), Ontario",CMA,Ontario,1068.25,0.285283050731177,0.14466978734033814,568467.0,4408,3.7627513998174034,5.7,64.9,17095.0,8.75,13.250698542994503
"lethbridge, alberta",2001,662,-441,"Lethbridge (CMA), Alberta",CMA,Alberta,546.375,0.28334987676075973,0.13692381472848333,89663.0,318,6.502124622196447,4.7,72.3,1588.0,-41.0625,11.40381347688645
"lethbridge, alberta",2002,359,-227,"Lethbridge (CMA), Alberta",CMA,Alberta,557.5,0.278981978926176,0.1364108848598908,91393.0,224,6.969899226417779,5.3,72.9,1714.0,-57.5,11.42292416807609
"lethbridge, alberta",2003,265,-151,"Lethbridge (CMA), Alberta",CMA,Alberta,605.3333333333334,0.2757314566721546,0.13652064434903316,92931.0,401,7.424863608483713,5.1,73.5,1901.0,-23.39583333333337,11.439612561281178
"lethbridge, alberta",2004,1145,-820,"Lethbridge (CMA), Alberta",CMA,Alberta,572.25,0.27318080711789006,0.13725240970236205,94410.0,478,6.9801927761889635,4.7,73.5,2262.0,-53.5,11.455402278726563
"lethbridge, alberta",2005,1341,-434,"Lethbridge (CMA), Alberta",CMA,Alberta,577.5,0.2691959783320683,0.13765998814710073,96179.0,259,5.18824275569511,4.0,72.7,2422.0,-61.3125,11.473966317605633
"lethbridge, alberta",2006,864,192,"Lethbridge (CMA), Alberta",CMA,Alberta,611.0,0.2673067564279341,0.13740976559331658,98632.0,291,7.350555600616432,3.6,73.6,2599.0,-94.1875,11.499151031548388
"lethbridge, alberta",2007,243,71,"Lethbridge (CMA), Alberta",CMA,Alberta,671.5,0.2674393499254141,0.13690429457486064,101896.0,387,6.840307764779776,3.7,74.5,2709.0,-154.125,11.531707964269595
"lethbridge, alberta",2008,5,-159,"Lethbridge (CMA), Alberta",CMA,Alberta,744.5,0.26794735378981777,0.1372233246100902,104319.0,410,7.429135632051688,3.8,74.8,3019.0,-135.125,11.555208791224965
"lethbridge, alberta",2009,-74,-187,"Lethbridge (CMA), Alberta",CMA,Alberta,769.125,0.2686089007055552,0.1376161441549779,106441.0,597,6.435490083708345,6.8,74.6,2997.0,-88.3125,11.575346120011792
"lethbridge, alberta",2010,37,-807,"Lethbridge (CMA), Alberta",CMA,Alberta,754.375,0.2705057863433077,0.13755359859836783,108445.0,565,5.873945317903084,6.6,73.2,2974.0,-93.8125,11.593998410996708
"lethbridge, alberta",2011,261,148,"Lethbridge (CMA), Alberta",CMA,Alberta,789.0,0.27113684018597867,0.13966633239128454,109690.0,587,6.737168383626583,5.6,73.8,3308.0,-78.1875,11.60541348440538
"lethbridge, alberta",2012,485,538,"Lethbridge (CMA), Alberta",CMA,Alberta,797.375,0.27326004692008304,0.14293547140301835,111253.0,533,5.6447916011253625,4.7,73.7,3722.0,-90.1875,11.619562165957037
"lethbridge, alberta",2013,424,946,"Lethbridge (CMA), Alberta",CMA,Alberta,788.375,0.27604690117252934,0.14506744247553557,113430.0,701,5.871462576038085,4.6,73.3,3749.0,-159.5625,11.638941185553088
"lethbridge, alberta",2014,609,1016,"Lethbridge (CMA), Alberta",CMA,Alberta,823.5,0.2791506955510573,0.14674189241569405,116095.0,512,6.348249278608036,4.8,72.8,3775.0,-181.5,11.662164100436467
"lethbridge, alberta",2015,147,900,"Lethbridge (CMA), Alberta",CMA,Alberta,844.875,0.2804759776347858,0.14910142776423757,118577.0,1019,6.375604037882558,6.1,73.3,3533.0,-199.5625,11.683317817565376
"lethbridge, alberta",2016,-129,349,"Lethbridge (CMA), Alberta",CMA,Alberta,877.0,0.28010884758856275,0.15107152014424788,120903.0,766,5.219059907529177,8.2,72.3,3257.0,-137.0,11.702743850190807
"lethbridge, alberta",2017,272,650,"Lethbridge (CMA), Alberta",CMA,Alberta,881.875,0.2817280104926633,0.15357816214443806,121990.0,572,5.451266497253873,8.0,72.1,3310.0,-122.375,11.711694353142784
"lethbridge, alberta",2018,160,360,"Lethbridge (CMA), Alberta",CMA,Alberta,909.75,0.28415150659513533,0.15684724295107094,123955.0,688,5.163164051470292,6.5,71.8,3651.0,-115.25,11.727673875496055
"london, ontario",2001,36,163,"London (CMA), Ontario",CMA,Ontario,622.875,0.30750544960330417,0.12803920184271605,453244.0,2892,3.192540883056367,6.3,67.3,11733.0,-48.625,13.024185890801954
"london, ontario",2002,-91,54,"London (CMA), Ontario",CMA,Ontario,645.375,0.3041944626117288,0.12855897100501418,458700.0,1875,2.716372356660126,7.1,67.8,11392.0,-53.25,13.036151680585263
"london, ontario",2003,-261,854,"London (CMA), Ontario",CMA,Ontario,670.625,0.300875736984975,0.1293311375071321,462696.0,2621,2.9522623925860607,6.9,68.5,11983.0,-41.5,13.044825529947415
"london, ontario",2004,-582,429,"London (CMA), Ontario",CMA,Ontario,686.875,0.2976445900012193,0.13020319716264114,467477.0,2750,2.738102623230662,6.8,68.4,12956.0,-31.75,13.055105428639662
"london, ontario",2005,-707,1069,"London (CMA), Ontario",CMA,Ontario,695.875,0.29316024478454084,0.130991547084964,471435.0,2877,3.36419654883494,6.6,68.0,13664.0,-45.125,13.063536513652057
"london, ontario",2006,-829,1786,"London (CMA), Ontario",CMA,Ontario,708.75,0.288617954491984,0.13254755822942224,476048.0,2835,3.1992572177595533,6.4,67.7,13825.0,-34.875,13.073273968465646
"london, ontario",2007,-780,1244,"London (CMA), Ontario",CMA,Ontario,731.25,0.28380483770586984,0.13457192860812578,478822.0,2598,3.9367447611012025,6.4,67.7,14059.0,-25.75,13.079084199814211
"london, ontario",2008,-1045,623,"London (CMA), Ontario",CMA,Ontario,744.0,0.27837249773393374,0.13762955987496708,482113.0,2228,3.548960513406608,6.6,67.6,14194.0,-33.875,13.085933805390038
"london, ontario",2009,-458,717,"London (CMA), Ontario",CMA,Ontario,788.625,0.27287585075478016,0.14045150439479154,483982.0,2789,3.3823571951022973,9.2,67.1,13807.0,0.0,13.089802994924556
"london, ontario",2010,-409,660,"London (CMA), Ontario",CMA,Ontario,779.25,0.2689897088559733,0.14309169968271712,486632.0,2554,3.28790543983955,8.8,67.0,13919.0,-22.375,13.095263469602516
"london, ontario",2011,-678,1374,"London (CMA), Ontario",CMA,Ontario,784.75,0.2666470476435714,0.14588991684395314,489321.0,2321,2.7180521579903583,8.0,66.7,14412.0,-34.375,13.10077399481118
"london, ontario",2012,-1069,1597,"London (CMA), Ontario",CMA,Ontario,815.0,0.2660764505812478,0.15049697954210875,492475.0,1954,2.938220214224072,8.0,66.2,14635.0,-22.5,13.107198976884556
"london, ontario",2013,-876,1851,"London (CMA), Ontario",CMA,Ontario,828.25,0.26530958576438834,0.15552219869733164,494984.0,2255,2.5960435084770417,7.6,66.3,14241.0,-26.0,13.112280717796096
"london, ontario",2014,-672,2387,"London (CMA), Ontario",CMA,Ontario,840.875,0.26388392480653466,0.1595833115806129,498022.0,1705,2.4717783551730648,7.4,65.9,15137.0,-37.375,13.118399531737856
"london, ontario",2015,327,3022,"London (CMA), Ontario",CMA,Ontario,855.5,0.263230695332758,0.1631252603486729,501731.0,3259,2.3259475695143412,6.8,65.3,14708.0,-68.625,13.125819398477718
"london, ontario",2016,560,3601,"London (CMA), Ontario",CMA,Ontario,887.875,0.2633951583977358,0.1660535120334455,510203.0,2307,2.097204446073426,6.6,65.0,15588.0,-65.625,13.142563964719601
"london, ontario",2017,631,4072,"London (CMA), Ontario",CMA,Ontario,929.5,0.2653578625755704,0.16825869657490508,523022.0,2748,1.5008928878708736,6.1,65.2,15887.0,-67.25,13.167378807171913
"london, ontario",2018,481,2230,"London (CMA), Ontario",CMA,Ontario,965.875,0.26841199670772087,0.16987080411311437,537014.0,3058,1.5623428811911795,5.7,64.9,17095.0,-93.625,13.193779443914666
"moncton, new brunswick",2001,135,929,"Moncton (CMA), New Brunswick",CMA,New Brunswick,493.5,0.31711457089718914,0.12981507199766099,123129.0,168,1.770500856824956,11.1,61.9,162.0,0.0,11.720987865256333
"moncton, new brunswick",2002,190,939,"Moncton (CMA), New Brunswick",CMA,New Brunswick,521.375,0.3147873253789307,0.12970704582474102,124627.0,118,2.1102971266258512,10.1,63.3,211.0,0.0,11.733080555279802
"moncton, new brunswick",2003,195,958,"Moncton (CMA), New Brunswick",CMA,New Brunswick,515.125,0.31252575848841263,0.12957708524870812,126172.0,192,1.6881717021209144,10.2,63.1,216.0,0.0,11.745401334424907
"moncton, new brunswick",2004,-116,748,"Moncton (CMA), New Brunswick",CMA,New Brunswick,560.125,0.3102916784026539,0.12994867461584203,127812.0,191,1.5647982974994523,9.8,63.8,227.0,0.0,11.758315713231166
"moncton, new brunswick",2005,-114,912,"Moncton (CMA), New Brunswick",CMA,New Brunswick,546.375,0.30742449501802815,0.13185748071182105,128965.0,203,3.4660566820455165,9.7,63.2,259.0,0.0,11.767296328701011
"moncton, new brunswick",2006,-119,949,"Moncton (CMA), New Brunswick",CMA,New Brunswick,570.25,0.3031479779411765,0.13392310049019607,130560.0,300,3.599877450980392,9.2,63.5,273.0,0.0,11.779588170197934
"moncton, new brunswick",2007,45,833,"Moncton (CMA), New Brunswick",CMA,New Brunswick,575.0,0.30164028733413567,0.13543913830036863,132111.0,389,3.860390126484547,7.7,63.8,324.0,0.0,11.791397757293453
"moncton, new brunswick",2008,354,1070,"Moncton (CMA), New Brunswick",CMA,New Brunswick,590.25,0.2989224186213231,0.13723293829483763,133911.0,401,4.488055499548207,8.7,65.0,320.0,0.0,11.804930679163917
"moncton, new brunswick",2009,414,908,"Moncton (CMA), New Brunswick",CMA,New Brunswick,612.0,0.29581639690668704,0.13927245513375497,136294.0,537,3.595169266438728,9.0,64.7,335.0,0.0,11.822569596172771
"moncton, new brunswick",2010,287,1135,"Moncton (CMA), New Brunswick",CMA,New Brunswick,628.125,0.2929230946932234,0.14098945286274284,138521.0,390,3.407425588899878,9.4,64.2,290.0,0.0,11.838777217664427
"moncton, new brunswick",2011,80,922,"Moncton (CMA), New Brunswick",CMA,New Brunswick,644.875,0.2921389812210574,0.14338475524872865,140796.0,567,4.0413079917043095,9.6,63.5,296.0,0.0,11.855067313211624
"moncton, new brunswick",2012,-283,736,"Moncton (CMA), New Brunswick",CMA,New Brunswick,683.375,0.29092728392297357,0.14814011419614867,142912.0,467,3.1697828034034927,10.5,63.5,283.0,0.0,11.86998433519983
"moncton, new brunswick",2013,-388,788,"Moncton (CMA), New Brunswick",CMA,New Brunswick,701.625,0.2882520576060352,0.15369467691945002,144221.0,626,3.196483175127062,10.4,63.7,289.0,0.0,11.879102124297772
"moncton, new brunswick",2014,-648,493,"Moncton (CMA), New Brunswick",CMA,New Brunswick,713.75,0.28584959402604,0.15927357085498184,145699.0,823,1.5923239006444794,10.1,63.4,302.0,0.0,11.88929812874176
"moncton, new brunswick",2015,-286,687,"Moncton (CMA), New Brunswick",CMA,New Brunswick,705.375,0.2808236931136091,0.16470451817090473,146608.0,1250,2.0053475935828877,10.1,62.8,309.0,0.0,11.895517637204994
"moncton, new brunswick",2016,134,565,"Moncton (CMA), New Brunswick",CMA,New Brunswick,752.375,0.2755842931231899,0.1694887856132552,148470.0,961,1.3807503199299522,9.7,62.8,362.0,0.0,11.908138196614042
"moncton, new brunswick",2017,189,345,"Moncton (CMA), New Brunswick",CMA,New Brunswick,747.5,0.2738218918990916,0.17443192413223582,150156.0,1381,0.725911718479448,8.3,61.9,327.0,0.0,11.919430032653056
"moncton, new brunswick",2018,560,428,"Moncton (CMA), New Brunswick",CMA,New Brunswick,766.125,0.2729246151822129,0.18022628601499802,152020.0,1695,0.8354163925799237,8.1,61.5,364.0,0.0,11.931767370120031
"montrã©al, quebec",2001,-4267,-122,"MontrÃ©al (CMA), Quebec",CMA,Quebec,515.0,0.31929220742568193,0.1265532351924843,3631855.0,33537,3.279040600464501,8.8,63.6,6415.0,111.9375,15.105254094998891
"montrã©al, quebec",2002,-3232,-3545,"MontrÃ©al (CMA), Quebec",CMA,Quebec,541.875,0.3166625703213515,0.12691277073345653,3669938.0,30115,3.2760771435375746,8.7,65.2,6728.0,130.5625,15.115685326155083
"montrã©al, quebec",2003,-2717,-6169,"MontrÃ©al (CMA), Quebec",CMA,Quebec,563.875,0.3135900165346417,0.12774496666054272,3701320.0,37189,3.3163844250159404,9.1,66.1,6965.0,138.0,15.12420007074865
"montrã©al, quebec",2004,-5332,-6653,"MontrÃ©al (CMA), Quebec",CMA,Quebec,580.0,0.3107417489415677,0.12866782151488662,3733824.0,36227,3.5063248830153753,8.5,65.9,7244.0,141.9375,15.132943467532664
"montrã©al, quebec",2005,-7666,-6889,"MontrÃ©al (CMA), Quebec",CMA,Quebec,596.75,0.3078883152912772,0.1299208779046851,3762413.0,36347,4.417112103323054,8.2,65.6,7262.0,144.8125,15.140571064848341
"montrã©al, quebec",2006,-9256,-7096,"MontrÃ©al (CMA), Quebec",CMA,Quebec,616.75,0.3045584483236996,0.1319565669338394,3795173.0,39097,4.635361813545786,8.3,65.4,7904.0,156.0625,15.149240554070603
"montrã©al, quebec",2007,-9196,-7300,"MontrÃ©al (CMA), Quebec",CMA,Quebec,631.25,0.3007350936015355,0.13406172257752413,3828356.0,39517,5.206412360814929,7.4,65.6,7950.0,158.8125,15.157946026185915
"montrã©al, quebec",2008,-6426,-7221,"MontrÃ©al (CMA), Quebec",CMA,Quebec,638.25,0.2966845722419104,0.13656518105215684,3866952.0,40286,5.347105420496557,7.4,65.6,8086.0,144.3125,15.167977157789355
"montrã©al, quebec",2009,-3342,-11149,"MontrÃ©al (CMA), Quebec",CMA,Quebec,650.125,0.29345061591232413,0.1387941757144353,3915330.0,44699,4.982210950290269,8.8,65.3,7844.0,152.75,15.180410175042477
"montrã©al, quebec",2010,-4294,-11346,"MontrÃ©al (CMA), Quebec",CMA,Quebec,678.75,0.2910797055348541,0.14114610156825916,3961080.0,46369,4.706797136134589,8.2,65.3,7950.0,171.1875,15.192027273320068
"montrã©al, quebec",2011,-5810,-10087,"MontrÃ©al (CMA), Quebec",CMA,Quebec,693.875,0.28940338112272707,0.1438123094741267,4001097.0,46765,4.8141797112142,8.0,65.1,8406.0,175.125,15.202079131484508
"montrã©al, quebec",2012,-7804,-8178,"MontrÃ©al (CMA), Quebec",CMA,Quebec,690.625,0.2873920844463128,0.1471704208022271,4036837.0,47837,4.642000655463671,7.9,65.1,8294.0,174.6875,15.210972022502709
"montrã©al, quebec",2013,-10429,-7119,"MontrÃ©al (CMA), Quebec",CMA,Quebec,703.625,0.2853712584265246,0.1502338790511193,4070480.0,44122,4.667999842770386,7.8,65.3,8454.0,178.0625,15.219271486582796
"montrã©al, quebec",2014,-11590,-6493,"MontrÃ©al (CMA), Quebec",CMA,Quebec,715.25,0.28356227413581203,0.15360851794037492,4096765.0,39170,4.037575989835882,7.9,64.8,9081.0,179.9375,15.225708195840713
"montrã©al, quebec",2015,-8240,-8411,"MontrÃ©al (CMA), Quebec",CMA,Quebec,738.375,0.281952094909255,0.15678793944160535,4115763.0,46818,4.181727665076925,7.7,64.9,8770.0,194.25,15.230334794103348
"montrã©al, quebec",2016,-6155,-9502,"MontrÃ©al (CMA), Quebec",CMA,Quebec,753.25,0.2809534433583975,0.16018499647252488,4146025.0,44977,3.5783672312636803,7.2,64.6,8826.0,198.0625,15.237660601868027
"montrã©al, quebec",2017,-4508,-12181,"MontrÃ©al (CMA), Quebec",CMA,Quebec,760.75,0.28232897642087723,0.16294054508821335,4193413.0,40656,3.358362269588042,6.1,64.9,9450.0,198.5,15.249025518798167
"montrã©al, quebec",2018,-4342,-14061,"MontrÃ©al (CMA), Quebec",CMA,Quebec,794.5,0.2846664476617312,0.16483422108548232,4261700.0,37661,3.251988643029777,5.5,65.0,9957.0,222.5,15.26517869967474
"nanaimo, british columbia",2001,346,967,"Nanaimo (CMA), British Columbia",CMA,British Columbia,524.25,0.2783687150837989,0.15812290502793297,89500.0,108,-1.6089385474860336,7.7,64.0,1760.0,-72.875,11.401993904262946
"nanaimo, british columbia",2002,527,960,"Nanaimo (CMA), British Columbia",CMA,British Columbia,539.875,0.2702258544493549,0.16101845477359036,90058.0,117,-1.7988407470741077,8.5,65.0,1949.0,-72.75,11.408209186191696
"nanaimo, british columbia",2003,886,1057,"Nanaimo (CMA), British Columbia",CMA,British Columbia,550.75,0.2630710506341646,0.16361776320855378,90907.0,182,-1.8920435170008911,8.0,65.5,2050.0,-72.0,11.4175922849014
"nanaimo, british columbia",2004,868,840,"Nanaimo (CMA), British Columbia",CMA,British Columbia,576.5,0.2572678826740609,0.1651249945842901,92324.0,172,-2.209609635631039,7.2,65.3,2263.0,-51.25,11.433059408359641
"nanaimo, british columbia",2005,642,661,"Nanaimo (CMA), British Columbia",CMA,British Columbia,609.625,0.25184218688170434,0.16727805524956418,93503.0,205,-0.342235008502401,5.9,65.4,2414.0,-40.0,11.445748800323544
"nanaimo, british columbia",2006,811,677,"Nanaimo (CMA), British Columbia",CMA,British Columbia,629.25,0.24522044889880826,0.16865288246936455,94988.0,248,-0.8843222301764433,4.9,65.8,2432.0,-17.0,11.461505846814694
"nanaimo, british columbia",2007,876,670,"Nanaimo (CMA), British Columbia",CMA,British Columbia,640.0,0.24378414945100693,0.17141073008273924,96085.0,284,0.041629806941770306,4.4,66.2,2838.0,-63.375,11.472988495366527
"nanaimo, british columbia",2008,545,385,"Nanaimo (CMA), British Columbia",CMA,British Columbia,689.625,0.24300686738454275,0.17464097642095322,97417.0,263,0.4311362493199339,4.8,66.4,2947.0,-56.875,11.486756012388323
"nanaimo, british columbia",2009,485,665,"Nanaimo (CMA), British Columbia",CMA,British Columbia,707.875,0.2407130277209378,0.17930550041230187,98229.0,267,0.2545073247208055,7.8,66.2,2911.0,-73.875,11.495056766427746
"nanaimo, british columbia",2010,333,481,"Nanaimo (CMA), British Columbia",CMA,British Columbia,729.375,0.24088194115691824,0.18369073639467773,99281.0,244,0.21152083480222802,7.8,65.8,3020.0,-60.125,11.50570949234992
"nanaimo, british columbia",2011,-37,361,"Nanaimo (CMA), British Columbia",CMA,British Columbia,740.375,0.24079628851960724,0.1876037354770332,100014.0,230,-0.8898754174415582,7.6,65.2,3046.0,-56.625,11.513065455171143
"nanaimo, british columbia",2012,58,445,"Nanaimo (CMA), British Columbia",CMA,British Columbia,743.875,0.24044837385538365,0.193331622987054,101344.0,210,-1.8254657404483738,6.9,65.3,3025.0,-77.75,11.526275949338366
"nanaimo, british columbia",2013,443,464,"Nanaimo (CMA), British Columbia",CMA,British Columbia,776.0,0.24094264567143567,0.19734090665940457,102817.0,236,-1.3421904937899374,6.7,64.8,3228.0,-49.75,11.540705987980955
"nanaimo, british columbia",2014,799,327,"Nanaimo (CMA), British Columbia",CMA,British Columbia,773.125,0.2417540514775977,0.2008007626310772,104900.0,260,-1.086749285033365,6.2,64.1,3282.0,-73.0,11.560762794384388
"nanaimo, british columbia",2015,955,334,"Nanaimo (CMA), British Columbia",CMA,British Columbia,797.5,0.24251295385248509,0.20531622364802934,106918.0,356,-1.3281206157990235,6.2,64.1,3569.0,-75.125,11.579817464503643
"nanaimo, british columbia",2016,754,800,"Nanaimo (CMA), British Columbia",CMA,British Columbia,861.375,0.24182558192710477,0.20978643618237527,109335.0,275,-1.9572872364750538,6.1,65.2,4196.0,-30.5,11.602171842484424
"nanaimo, british columbia",2017,643,1359,"Nanaimo (CMA), British Columbia",CMA,British Columbia,906.25,0.24375957223849315,0.2157974402378841,111651.0,407,-2.4451191659725393,5.3,66.1,4219.0,-5.5,11.623133213788876
"nanaimo, british columbia",2018,656,818,"Nanaimo (CMA), British Columbia",CMA,British Columbia,1007.75,0.24800104863022676,0.21948704504740682,114435.0,418,-1.7040241184952156,4.6,65.7,4749.0,-8.75,11.64776225519244
"oshawa, ontario",2001,24,4139,"Oshawa (CMA), Ontario",CMA,Ontario,736.25,0.32747556744745016,0.10172752804439161,308707.0,945,5.665566378475383,6.3,67.3,11733.0,64.75,12.640147885970121
